Wind Dir (°),Wind Speed (ms),Wind Gusts 1h (ms),Wave Height (m),Dominant Wave Period (s),Avg Wave Period (s),Dominant Wave Direction,Pressure,Air Temperature,Water Temperature,Datetime
70.0,8.0,10.0,2.0,8.0,6.3,95.0,1022.8,23.0,23.5,2024-04-25 05:20:00+00:00
70.0,8.0,10.0,2.0,8.0,6.2,108.0,1022.6,23.0,23.5,2024-04-25 04:50:00+00:00
70.0,8.0,9.0,2.1,8.0,6.3,84.0,1022.5,23.1,23.5,2024-04-25 04:20:00+00:00
70.0,7.0,9.0,2.3,8.0,6.4,102.0,1022.4,23.1,23.5,2024-04-25 03:50:00+00:00
70.0,7.0,9.0,2.2,8.0,6.2,98.0,1022.3,23.1,23.5,2024-04-25 03:20:00+00:00
70.0,8.0,9.0,2.1,8.0,6.1,94.0,1022.1,23.0,23.5,2024-04-25 02:50:00+00:00
70.0,8.0,9.0,2.3,7.0,6.1,106.0,1022.0,23.1,23.5,2024-04-25 02:20:00+00:00
70.0,8.0,10.0,2.3,8.0,6.3,97.0,1022.1,23.1,23.5,2024-04-25 01:50:00+00:00
80.0,8.0,9.0,2.1,8.0,6.0,100.0,1022.4,23.1,23.5,2024-04-25 01:20:00+00:00
80.0,7.0,9.0,2.2,8.0,6.3,95.0,1022.5,23.1,23.5,2024-04-25 00:50:00+00:00
90.0,8.0,10.0,2.2,8.0,6.3,98.0,1023.0,23.1,23.5,2024-04-25 00:20:00+00:00
90.0,8.0,10.0,2.0,8.0,5.9,90.0,1023.0,23.1,23.4,2024-04-24 23:50:00+00:00
80.0,8.0,9.0,2.0,8.0,5.8,82.0,1023.6,22.9,23.4,2024-04-24 22:50:00+00:00
80.0,8.0,10.0,2.1,8.0,6.0,95.0,1023.8,23.0,23.4,2024-04-24 22:20:00+00:00
90.0,8.0,10.0,2.1,7.0,5.9,98.0,1024.0,23.0,23.4,2024-04-24 21:50:00+00:00
90.0,8.0,11.0,2.2,8.0,6.1,88.0,1024.1,23.0,23.4,2024-04-24 21:20:00+00:00
90.0,9.0,11.0,1.9,7.0,5.8,93.0,1024.0,22.9,23.4,2024-04-24 20:50:00+00:00
90.0,9.0,11.0,1.9,8.0,5.8,87.0,1024.1,22.9,23.4,2024-04-24 20:20:00+00:00
90.0,8.0,10.0,1.9,8.0,5.7,96.0,1024.1,22.9,23.3,2024-04-24 19:50:00+00:00
80.0,8.0,10.0,2.1,8.0,6.0,92.0,1023.6,22.8,23.3,2024-04-24 18:50:00+00:00
90.0,8.0,10.0,2.1,8.0,6.0,95.0,1023.6,22.8,23.3,2024-04-24 18:20:00+00:00
90.0,8.0,10.0,2.1,8.0,6.0,92.0,1023.6,22.8,23.3,2024-04-24 17:50:00+00:00
90.0,8.0,11.0,2.2,7.0,6.0,89.0,1023.3,22.7,23.3,2024-04-24 17:20:00+00:00
90.0,9.0,11.0,2.3,8.0,6.1,87.0,1023.0,22.6,23.3,2024-04-24 16:50:00+00:00
90.0,9.0,11.0,2.1,8.0,5.9,88.0,1022.6,22.6,23.3,2024-04-24 16:20:00+00:00
90.0,8.0,10.0,2.3,8.0,5.9,82.0,1022.5,22.6,23.3,2024-04-24 15:50:00+00:00
80.0,9.0,11.0,2.2,8.0,5.9,91.0,1022.5,22.7,23.3,2024-04-24 15:20:00+00:00
80.0,7.0,9.0,2.3,8.0,6.1,82.0,1022.6,22.7,23.4,2024-04-24 14:50:00+00:00
90.0,7.0,9.0,2.3,8.0,6.0,96.0,1022.6,22.7,23.4,2024-04-24 14:20:00+00:00
90.0,8.0,10.0,2.2,8.0,5.8,92.0,1022.4,22.7,23.4,2024-04-24 13:50:00+00:00
90.0,8.0,11.0,2.4,8.0,6.1,82.0,1022.4,22.7,23.4,2024-04-24 13:20:00+00:00
80.0,8.0,10.0,2.2,8.0,5.9,91.0,1022.6,22.7,23.4,2024-04-24 12:50:00+00:00
90.0,8.0,10.0,2.4,8.0,6.2,85.0,1022.8,22.7,23.4,2024-04-24 12:20:00+00:00
90.0,9.0,11.0,2.1,8.0,5.8,90.0,1023.0,22.8,23.4,2024-04-24 11:50:00+00:00
80.0,9.0,10.0,2.1,8.0,5.8,89.0,1023.2,22.8,23.4,2024-04-24 11:20:00+00:00
90.0,8.0,10.0,2.1,8.0,5.8,89.0,1023.4,22.9,23.4,2024-04-24 10:50:00+00:00
80.0,9.0,11.0,2.1,8.0,5.9,89.0,1023.4,22.9,23.4,2024-04-24 10:20:00+00:00
90.0,9.0,11.0,2.1,8.0,5.9,98.0,1023.5,23.0,23.4,2024-04-24 09:20:00+00:00
90.0,9.0,11.0,2.1,8.0,5.9,85.0,1023.4,23.0,23.4,2024-04-24 08:50:00+00:00
90.0,8.0,11.0,2.3,8.0,6.0,87.0,1023.3,23.0,23.4,2024-04-24 08:20:00+00:00
80.0,9.0,11.0,2.1,8.0,5.9,88.0,1023.1,23.0,23.4,2024-04-24 07:50:00+00:00
80.0,9.0,11.0,2.3,8.0,6.1,89.0,1022.8,23.0,23.4,2024-04-24 07:20:00+00:00
80.0,9.0,10.0,2.1,8.0,5.9,87.0,1022.6,23.0,23.4,2024-04-24 06:50:00+00:00
80.0,9.0,10.0,2.0,8.0,5.8,74.0,1022.2,22.9,23.4,2024-04-24 06:20:00+00:00
80.0,9.0,12.0,2.1,8.0,6.3,85.0,1021.7,23.0,23.4,2024-04-24 05:50:00+00:00
80.0,9.0,11.0,1.9,8.0,5.8,82.0,1021.5,23.1,23.5,2024-04-24 05:20:00+00:00
80.0,9.0,11.0,2.0,8.0,6.2,83.0,1021.4,23.1,23.5,2024-04-24 04:50:00+00:00
80.0,8.0,10.0,2.1,8.0,6.0,90.0,1021.2,23.0,23.5,2024-04-24 04:20:00+00:00
70.0,8.0,10.0,2.1,8.0,5.8,85.0,1021.1,23.0,23.5,2024-04-24 03:50:00+00:00
80.0,9.0,11.0,2.3,8.0,6.1,89.0,1020.8,23.0,23.5,2024-04-24 03:20:00+00:00
80.0,8.0,11.0,2.1,8.0,6.0,93.0,1020.8,23.0,23.5,2024-04-24 02:50:00+00:00
80.0,9.0,11.0,2.2,8.0,5.8,93.0,1020.7,22.9,23.5,2024-04-24 02:20:00+00:00
80.0,8.0,11.0,2.1,8.0,5.9,92.0,1020.8,23.0,23.5,2024-04-24 01:50:00+00:00
80.0,8.0,10.0,2.2,8.0,5.9,94.0,1020.9,23.0,23.5,2024-04-24 01:20:00+00:00
80.0,8.0,10.0,2.1,8.0,6.0,93.0,1021.2,23.0,23.5,2024-04-24 00:50:00+00:00
80.0,8.0,10.0,2.0,8.0,6.0,93.0,1021.4,23.0,23.5,2024-04-24 00:20:00+00:00
80.0,8.0,10.0,2.1,8.0,6.1,98.0,1021.7,23.0,23.5,2024-04-23 23:50:00+00:00
80.0,8.0,10.0,2.2,8.0,6.1,96.0,1022.2,23.2,23.5,2024-04-23 22:50:00+00:00
80.0,8.0,9.0,2.1,8.0,5.7,92.0,1022.6,23.2,23.4,2024-04-23 22:20:00+00:00
90.0,8.0,10.0,2.3,8.0,6.0,96.0,1022.7,23.2,23.4,2024-04-23 21:50:00+00:00
80.0,9.0,11.0,2.1,7.0,5.8,95.0,1022.9,23.2,23.4,2024-04-23 21:20:00+00:00
90.0,9.0,11.0,2.1,7.0,5.9,88.0,1023.0,23.1,23.4,2024-04-23 20:50:00+00:00
90.0,9.0,11.0,2.0,8.0,5.8,85.0,1023.0,23.1,23.4,2024-04-23 20:20:00+00:00
80.0,8.0,10.0,1.9,8.0,5.7,101.0,1023.2,22.9,23.4,2024-04-23 19:50:00+00:00
80.0,8.0,10.0,2.1,7.0,5.9,84.0,1023.3,22.9,23.4,2024-04-23 19:20:00+00:00
90.0,8.0,10.0,1.8,7.0,5.5,90.0,1023.3,22.9,23.4,2024-04-23 18:50:00+00:00
90.0,8.0,10.0,2.2,7.0,5.8,90.0,1023.2,22.9,23.4,2024-04-23 18:20:00+00:00
90.0,8.0,10.0,2.1,7.0,5.6,83.0,1022.9,22.8,23.3,2024-04-23 17:50:00+00:00
90.0,8.0,11.0,2.0,7.0,5.6,86.0,1022.4,22.7,23.3,2024-04-23 17:20:00+00:00
90.0,9.0,11.0,2.0,7.0,5.6,100.0,1021.9,22.6,23.3,2024-04-23 16:50:00+00:00
90.0,9.0,11.0,2.1,7.0,5.5,92.0,1021.6,22.5,23.3,2024-04-23 16:20:00+00:00
90.0,9.0,11.0,2.1,7.0,5.5,92.0,1021.2,22.5,23.4,2024-04-23 15:50:00+00:00
80.0,10.0,12.0,2.0,7.0,5.5,89.0,1021.1,22.5,23.4,2024-04-23 15:20:00+00:00
80.0,9.0,12.0,1.9,6.0,5.4,90.0,1020.9,22.5,23.4,2024-04-23 14:50:00+00:00
80.0,9.0,11.0,2.0,7.0,5.5,101.0,1020.8,22.6,23.4,2024-04-23 14:20:00+00:00
80.0,9.0,12.0,2.0,7.0,5.5,94.0,1020.7,22.5,23.4,2024-04-23 13:50:00+00:00
70.0,9.0,12.0,1.9,7.0,5.4,101.0,1020.7,22.4,23.4,2024-04-23 13:20:00+00:00
70.0,9.0,11.0,2.0,6.0,5.4,94.0,1020.9,22.5,23.4,2024-04-23 12:50:00+00:00
70.0,9.0,11.0,1.9,6.0,5.4,95.0,1021.4,22.5,23.4,2024-04-23 12:20:00+00:00
70.0,10.0,12.0,1.8,7.0,5.4,95.0,1021.5,22.6,23.4,2024-04-23 11:50:00+00:00
70.0,10.0,12.0,1.9,7.0,5.4,93.0,1021.9,22.6,23.4,2024-04-23 11:20:00+00:00
80.0,9.0,11.0,1.7,7.0,5.2,101.0,1022.2,22.7,23.4,2024-04-23 10:50:00+00:00
70.0,9.0,12.0,1.7,6.0,5.5,90.0,1022.5,22.7,23.4,2024-04-23 10:20:00+00:00
70.0,8.0,10.0,1.7,7.0,5.4,89.0,1022.8,22.6,23.4,2024-04-23 09:50:00+00:00
70.0,8.0,9.0,1.6,7.0,5.4,95.0,1023.1,22.6,23.4,2024-04-23 09:20:00+00:00
70.0,7.0,10.0,1.6,7.0,5.5,94.0,1023.3,22.6,23.4,2024-04-23 08:50:00+00:00
70.0,7.0,9.0,1.7,7.0,5.5,88.0,1023.5,22.6,23.4,2024-04-23 08:20:00+00:00
70.0,8.0,9.0,1.6,7.0,5.4,82.0,1023.4,22.6,23.5,2024-04-23 07:50:00+00:00
70.0,8.0,10.0,1.7,7.0,5.5,88.0,1023.2,22.6,23.4,2024-04-23 07:20:00+00:00
60.0,8.0,11.0,1.6,7.0,5.4,89.0,1022.9,22.5,23.5,2024-04-23 06:50:00+00:00
60.0,8.0,9.0,1.5,6.0,5.4,81.0,1022.7,22.4,23.5,2024-04-23 06:20:00+00:00
60.0,8.0,10.0,1.6,7.0,5.7,84.0,1022.4,22.4,23.5,2024-04-23 05:50:00+00:00
60.0,8.0,9.0,1.7,7.0,5.5,89.0,1022.1,22.5,23.5,2024-04-23 05:20:00+00:00
60.0,8.0,9.0,1.7,11.0,5.8,7.0,1022.0,22.4,23.5,2024-04-23 04:50:00+00:00
60.0,8.0,10.0,1.7,7.0,5.8,94.0,1021.7,22.4,23.5,2024-04-23 04:20:00+00:00
60.0,8.0,9.0,1.5,11.0,5.6,0.0,1021.5,22.4,23.5,2024-04-23 03:50:00+00:00
60.0,7.0,9.0,1.6,7.0,5.9,103.0,1021.4,22.4,23.5,2024-04-23 03:20:00+00:00
60.0,7.0,8.0,1.7,7.0,5.8,93.0,1021.3,22.4,23.6,2024-04-23 02:50:00+00:00
60.0,7.0,8.0,1.6,7.0,5.7,103.0,1021.3,22.4,23.5,2024-04-23 02:20:00+00:00
60.0,6.0,8.0,1.6,11.0,5.6,1.0,1021.4,22.3,23.6,2024-04-23 01:50:00+00:00
60.0,6.0,8.0,1.8,7.0,5.8,98.0,1021.7,22.3,23.6,2024-04-23 01:20:00+00:00
60.0,6.0,8.0,1.7,11.0,5.7,9.0,1021.7,22.3,23.5,2024-04-23 00:50:00+00:00
60.0,7.0,9.0,1.8,11.0,5.8,8.0,1021.9,22.3,23.5,2024-04-23 00:20:00+00:00
60.0,7.0,9.0,1.7,7.0,5.8,93.0,1022.3,22.3,23.5,2024-04-22 23:50:00+00:00
60.0,7.0,9.0,1.7,7.0,5.7,95.0,1022.7,22.2,23.5,2024-04-22 23:20:00+00:00
60.0,8.0,10.0,1.7,7.0,5.7,91.0,1022.9,22.2,23.5,2024-04-22 22:50:00+00:00
70.0,7.0,9.0,1.8,7.0,5.8,94.0,1023.1,22.2,23.5,2024-04-22 22:20:00+00:00
70.0,7.0,9.0,1.9,12.0,5.9,26.0,1023.3,22.2,23.5,2024-04-22 21:50:00+00:00
70.0,7.0,9.0,1.9,6.0,6.0,97.0,1023.5,22.2,23.4,2024-04-22 21:20:00+00:00
70.0,7.0,9.0,1.9,12.0,6.0,15.0,1023.8,22.2,23.4,2024-04-22 20:50:00+00:00
70.0,7.0,9.0,1.9,6.0,5.9,87.0,1023.9,22.3,23.4,2024-04-22 20:20:00+00:00
70.0,8.0,10.0,1.9,12.0,5.8,32.0,1023.8,22.3,23.4,2024-04-22 19:50:00+00:00
70.0,7.0,10.0,2.1,12.0,6.1,25.0,1023.8,22.2,23.4,2024-04-22 19:20:00+00:00
70.0,8.0,9.0,2.0,10.0,5.9,28.0,1023.8,22.2,23.4,2024-04-22 18:50:00+00:00
60.0,8.0,10.0,1.9,11.0,5.8,16.0,1023.6,22.2,23.4,2024-04-22 18:20:00+00:00
70.0,8.0,10.0,2.0,7.0,6.0,83.0,1023.3,22.1,23.4,2024-04-22 17:50:00+00:00
70.0,8.0,10.0,1.9,11.0,5.8,18.0,1023.0,22.1,23.4,2024-04-22 17:20:00+00:00
70.0,9.0,11.0,2.0,11.0,6.2,11.0,1022.7,22.1,23.4,2024-04-22 16:50:00+00:00
70.0,8.0,10.0,2.0,6.0,5.9,83.0,1022.3,22.1,23.4,2024-04-22 15:50:00+00:00
70.0,8.0,10.0,1.9,7.0,5.7,87.0,1022.3,22.1,23.4,2024-04-22 15:20:00+00:00
70.0,8.0,11.0,2.0,11.0,5.9,12.0,1022.4,22.1,23.4,2024-04-22 14:50:00+00:00
70.0,8.0,10.0,2.0,11.0,5.8,15.0,1022.1,22.1,23.4,2024-04-22 14:20:00+00:00
70.0,9.0,11.0,2.1,12.0,6.1,15.0,1022.1,22.1,23.4,2024-04-22 13:50:00+00:00
60.0,8.0,10.0,2.1,12.0,5.9,5.0,1022.2,22.0,23.4,2024-04-22 13:20:00+00:00
70.0,8.0,10.0,2.1,13.0,5.9,8.0,1022.6,22.1,23.4,2024-04-22 12:50:00+00:00
70.0,8.0,10.0,2.1,13.0,5.9,10.0,1022.8,22.2,23.4,2024-04-22 12:20:00+00:00
70.0,9.0,11.0,2.1,12.0,6.4,8.0,1022.9,22.2,23.4,2024-04-22 11:50:00+00:00
70.0,9.0,11.0,2.1,12.0,6.2,13.0,1023.2,22.2,23.4,2024-04-22 11:20:00+00:00
80.0,9.0,11.0,2.1,13.0,6.1,14.0,1023.4,22.2,23.4,2024-04-22 10:50:00+00:00
80.0,9.0,11.0,2.2,13.0,6.4,19.0,1023.6,22.2,23.4,2024-04-22 10:20:00+00:00
70.0,8.0,10.0,2.2,12.0,6.5,15.0,1024.0,22.3,23.4,2024-04-22 09:50:00+00:00
70.0,8.0,11.0,2.1,13.0,6.4,4.0,1024.1,22.4,23.4,2024-04-22 09:20:00+00:00
70.0,8.0,10.0,2.1,13.0,6.4,17.0,1024.1,22.4,23.4,2024-04-22 08:50:00+00:00
70.0,8.0,10.0,2.1,13.0,6.6,17.0,1024.2,22.4,23.3,2024-04-22 08:20:00+00:00
70.0,9.0,11.0,2.2,13.0,6.6,21.0,1024.1,22.4,23.3,2024-04-22 07:50:00+00:00
70.0,9.0,11.0,2.3,13.0,7.2,10.0,1023.6,22.5,23.3,2024-04-22 07:20:00+00:00
70.0,8.0,10.0,2.3,13.0,7.1,16.0,1023.1,22.5,23.2,2024-04-22 06:50:00+00:00
70.0,8.0,10.0,2.2,12.0,6.6,7.0,1022.8,22.5,23.2,2024-04-22 06:20:00+00:00
70.0,8.0,10.0,2.3,13.0,7.0,3.0,1022.6,22.6,23.2,2024-04-22 05:50:00+00:00
60.0,8.0,10.0,2.3,13.0,6.9,4.0,1022.3,22.6,23.2,2024-04-22 05:20:00+00:00
60.0,8.0,11.0,2.3,12.0,7.1,6.0,1022.1,22.7,23.2,2024-04-22 04:50:00+00:00
70.0,8.0,9.0,2.3,13.0,6.9,10.0,1022.0,22.7,23.2,2024-04-22 04:20:00+00:00
60.0,8.0,9.0,2.4,13.0,7.2,14.0,1021.8,22.6,23.3,2024-04-22 03:50:00+00:00
70.0,7.0,10.0,2.3,13.0,6.8,354.0,1021.6,22.6,23.2,2024-04-22 03:20:00+00:00
60.0,8.0,10.0,2.3,12.0,6.9,348.0,1021.6,22.6,23.3,2024-04-22 02:50:00+00:00
60.0,8.0,9.0,2.3,11.0,6.8,353.0,1021.7,22.6,23.3,2024-04-22 02:20:00+00:00
70.0,8.0,9.0,2.4,12.0,7.0,347.0,1021.7,22.6,23.3,2024-04-22 01:50:00+00:00
60.0,7.0,8.0,2.3,13.0,7.0,354.0,1021.9,22.6,23.3,2024-04-22 01:20:00+00:00
70.0,7.0,8.0,2.4,12.0,7.2,350.0,1021.8,22.7,23.3,2024-04-22 00:50:00+00:00
70.0,7.0,8.0,2.2,13.0,6.8,1.0,1022.1,22.7,23.3,2024-04-22 00:20:00+00:00
70.0,7.0,8.0,2.3,13.0,7.1,0.0,1022.3,22.7,23.2,2024-04-21 23:50:00+00:00
80.0,7.0,9.0,2.2,13.0,6.9,10.0,1023.1,22.7,23.2,2024-04-21 22:50:00+00:00
70.0,7.0,9.0,2.4,13.0,7.5,7.0,1023.2,22.7,23.2,2024-04-21 22:20:00+00:00
80.0,7.0,9.0,2.3,12.0,7.1,9.0,1023.4,22.6,23.2,2024-04-21 21:50:00+00:00
90.0,7.0,9.0,2.4,12.0,7.3,13.0,1023.5,22.6,23.2,2024-04-21 21:20:00+00:00
90.0,7.0,9.0,2.2,12.0,7.1,8.0,1023.6,22.7,23.1,2024-04-21 20:50:00+00:00
80.0,7.0,8.0,2.1,12.0,7.0,15.0,1023.6,22.4,23.1,2024-04-21 20:20:00+00:00
80.0,7.0,9.0,2.1,12.0,7.0,1.0,1023.7,22.6,23.1,2024-04-21 19:50:00+00:00
80.0,7.0,9.0,2.3,13.0,7.4,0.0,1023.6,22.6,23.1,2024-04-21 19:20:00+00:00
80.0,7.0,8.0,2.3,12.0,7.4,0.0,1023.5,22.6,23.1,2024-04-21 18:50:00+00:00
80.0,7.0,8.0,2.4,12.0,7.8,8.0,1023.3,22.5,23.1,2024-04-21 18:20:00+00:00
80.0,7.0,9.0,2.2,12.0,7.2,1.0,1023.1,22.4,23.0,2024-04-21 17:50:00+00:00
80.0,7.0,8.0,2.2,12.0,7.0,357.0,1022.8,22.3,23.0,2024-04-21 17:20:00+00:00
80.0,7.0,9.0,2.4,12.0,7.8,3.0,1022.2,22.2,23.0,2024-04-21 16:50:00+00:00
80.0,7.0,8.0,2.4,12.0,7.5,2.0,1021.8,22.2,23.1,2024-04-21 16:20:00+00:00
80.0,7.0,9.0,2.2,11.0,7.3,9.0,1021.6,22.2,23.1,2024-04-21 15:50:00+00:00
90.0,6.0,9.0,2.1,13.0,7.4,9.0,1021.4,22.2,23.1,2024-04-21 15:20:00+00:00
90.0,7.0,9.0,2.2,13.0,7.3,5.0,1021.2,22.1,23.1,2024-04-21 14:50:00+00:00
90.0,6.0,8.0,2.1,12.0,7.4,0.0,1021.1,22.1,23.1,2024-04-21 14:20:00+00:00
80.0,7.0,8.0,1.9,12.0,6.7,1.0,1020.9,22.1,23.1,2024-04-21 13:50:00+00:00
90.0,6.0,9.0,2.1,11.0,7.3,5.0,1020.8,21.9,23.1,2024-04-21 13:20:00+00:00
80.0,6.0,8.0,2.2,12.0,7.3,353.0,1020.9,22.1,23.1,2024-04-21 12:50:00+00:00
70.0,7.0,8.0,2.1,13.0,7.1,3.0,1021.4,22.2,23.1,2024-04-21 12:20:00+00:00
70.0,7.0,8.0,2.2,12.0,7.2,4.0,1021.7,22.1,23.1,2024-04-21 11:50:00+00:00
70.0,6.0,8.0,2.2,13.0,7.3,6.0,1022.0,22.2,23.1,2024-04-21 11:20:00+00:00
60.0,6.0,8.0,2.2,12.0,7.2,15.0,1022.3,22.2,23.2,2024-04-21 10:50:00+00:00
70.0,7.0,8.0,2.1,12.0,7.4,4.0,1022.5,22.2,23.2,2024-04-21 10:20:00+00:00
70.0,7.0,9.0,2.1,13.0,7.3,355.0,1022.6,22.3,23.2,2024-04-21 09:50:00+00:00
70.0,7.0,8.0,2.3,13.0,7.7,359.0,1022.9,22.3,23.2,2024-04-21 09:20:00+00:00
70.0,7.0,8.0,2.2,13.0,7.6,354.0,1022.9,22.4,23.2,2024-04-21 08:50:00+00:00
80.0,6.0,8.0,2.1,13.0,7.2,344.0,1022.8,22.4,23.2,2024-04-21 08:20:00+00:00
70.0,5.0,7.0,2.1,12.0,7.5,356.0,1022.8,22.5,23.2,2024-04-21 07:50:00+00:00
80.0,6.0,7.0,2.1,13.0,7.6,351.0,1022.4,22.4,23.2,2024-04-21 07:20:00+00:00
80.0,5.0,6.0,2.3,13.0,7.8,355.0,1021.9,22.5,23.3,2024-04-21 06:50:00+00:00
70.0,6.0,7.0,2.4,12.0,8.0,352.0,1021.7,22.4,23.3,2024-04-21 06:20:00+00:00
70.0,5.0,6.0,2.3,11.0,7.7,351.0,1021.5,22.5,23.3,2024-04-21 05:50:00+00:00
70.0,5.0,6.0,2.1,12.0,7.3,351.0,1021.3,22.5,23.3,2024-04-21 05:20:00+00:00
70.0,5.0,6.0,2.3,13.0,8.0,351.0,1021.0,22.6,23.4,2024-04-21 04:50:00+00:00
70.0,5.0,7.0,2.1,13.0,7.3,356.0,1020.6,22.6,23.4,2024-04-21 04:20:00+00:00
70.0,5.0,6.0,2.1,11.0,7.4,352.0,1020.3,22.6,23.4,2024-04-21 03:50:00+00:00
70.0,5.0,6.0,2.0,12.0,7.1,352.0,1020.1,22.7,23.4,2024-04-21 03:20:00+00:00
70.0,4.0,5.0,2.0,11.0,7.1,339.0,1020.1,22.7,23.5,2024-04-21 02:50:00+00:00
80.0,4.0,5.0,2.0,12.0,7.0,337.0,1020.2,22.7,23.5,2024-04-21 02:20:00+00:00
80.0,4.0,5.0,2.0,12.0,7.1,336.0,1020.2,22.7,23.5,2024-04-21 01:50:00+00:00
80.0,4.0,6.0,2.1,13.0,7.1,346.0,1020.2,22.6,23.5,2024-04-21 01:20:00+00:00
90.0,4.0,5.0,2.2,13.0,7.2,353.0,1020.3,22.6,23.5,2024-04-21 00:50:00+00:00
80.0,4.0,5.0,2.1,11.0,6.9,350.0,1020.6,22.6,23.4,2024-04-21 00:20:00+00:00
90.0,4.0,5.0,2.1,12.0,6.8,340.0,1020.8,22.6,23.4,2024-04-20 23:50:00+00:00
80.0,4.0,6.0,2.1,12.0,6.9,0.0,1021.4,22.6,23.3,2024-04-20 22:50:00+00:00
90.0,4.0,5.0,2.0,11.0,6.7,0.0,1021.7,22.6,23.2,2024-04-20 22:20:00+00:00
90.0,4.0,6.0,2.0,13.0,7.1,359.0,1021.7,22.5,23.2,2024-04-20 21:50:00+00:00
90.0,5.0,6.0,1.7,11.0,6.3,9.0,1021.8,22.5,23.2,2024-04-20 21:20:00+00:00
100.0,5.0,6.0,1.7,14.0,6.4,20.0,1022.0,22.4,23.1,2024-04-20 20:50:00+00:00
100.0,5.0,6.0,1.7,8.0,6.3,58.0,1022.0,22.5,23.1,2024-04-20 20:20:00+00:00
110.0,5.0,7.0,1.8,14.0,6.4,356.0,1022.1,22.5,23.1,2024-04-20 19:50:00+00:00
90.0,5.0,6.0,1.9,8.0,6.4,30.0,1022.1,22.6,23.0,2024-04-20 19:20:00+00:00
80.0,5.0,7.0,1.7,7.0,6.1,47.0,1021.9,22.5,23.0,2024-04-20 18:50:00+00:00
80.0,5.0,7.0,1.7,8.0,6.1,22.0,1021.7,22.4,23.0,2024-04-20 18:20:00+00:00
70.0,5.0,7.0,1.7,8.0,6.2,44.0,1021.5,22.3,23.0,2024-04-20 17:50:00+00:00
80.0,5.0,6.0,1.8,8.0,6.2,21.0,1021.1,22.3,23.0,2024-04-20 17:20:00+00:00
80.0,5.0,7.0,1.6,6.0,5.9,71.0,1020.8,22.1,23.0,2024-04-20 16:50:00+00:00
90.0,5.0,7.0,1.8,8.0,6.3,27.0,1020.5,22.0,23.0,2024-04-20 16:20:00+00:00
80.0,5.0,7.0,1.8,8.0,6.0,47.0,1020.3,22.0,23.0,2024-04-20 15:50:00+00:00
90.0,6.0,7.0,1.8,8.0,6.0,31.0,1020.1,22.0,23.0,2024-04-20 15:20:00+00:00
100.0,6.0,8.0,1.8,7.0,6.0,52.0,1020.0,22.0,23.0,2024-04-20 14:50:00+00:00
100.0,6.0,8.0,1.8,6.0,5.8,60.0,1019.9,22.0,23.1,2024-04-20 14:20:00+00:00
100.0,7.0,8.0,1.7,8.0,5.8,14.0,1019.8,22.1,23.0,2024-04-20 13:50:00+00:00
90.0,5.0,7.0,1.8,8.0,5.9,51.0,1020.5,22.1,23.1,2024-04-20 13:20:00+00:00
90.0,6.0,7.0,1.8,8.0,5.6,35.0,1020.7,22.1,23.0,2024-04-20 12:50:00+00:00
90.0,6.0,8.0,1.8,8.0,5.8,48.0,1021.1,22.1,23.0,2024-04-20 12:20:00+00:00
80.0,6.0,8.0,1.7,6.0,5.5,69.0,1021.3,22.1,23.0,2024-04-20 11:50:00+00:00
80.0,7.0,9.0,1.8,8.0,5.6,36.0,1021.6,22.1,23.1,2024-04-20 11:20:00+00:00
80.0,7.0,9.0,1.9,6.0,5.9,82.0,1021.8,22.1,23.1,2024-04-20 10:50:00+00:00
80.0,7.0,8.0,1.7,7.0,5.6,41.0,1022.3,22.2,23.1,2024-04-20 10:20:00+00:00
70.0,6.0,9.0,1.8,8.0,5.8,31.0,1022.7,22.3,23.1,2024-04-20 09:50:00+00:00
80.0,7.0,8.0,1.7,6.0,5.7,58.0,1023.0,22.3,23.1,2024-04-20 09:20:00+00:00
80.0,7.0,9.0,1.8,8.0,5.8,30.0,1022.9,22.3,23.1,2024-04-20 08:50:00+00:00
80.0,7.0,8.0,1.7,8.0,5.7,32.0,1022.9,22.3,23.1,2024-04-20 08:20:00+00:00
80.0,7.0,9.0,1.7,8.0,5.7,30.0,1022.7,22.3,23.1,2024-04-20 07:50:00+00:00
70.0,7.0,9.0,1.8,7.0,6.0,49.0,1022.5,22.4,23.1,2024-04-20 07:20:00+00:00
70.0,7.0,8.0,1.9,16.0,6.2,225.0,1022.4,22.3,23.1,2024-04-20 06:50:00+00:00
70.0,6.0,7.0,1.8,8.0,5.9,24.0,1022.0,22.3,23.1,2024-04-20 06:20:00+00:00
70.0,7.0,8.0,1.9,8.0,6.1,39.0,1021.8,22.3,23.1,2024-04-20 05:50:00+00:00
80.0,6.0,8.0,1.6,8.0,5.9,43.0,1021.3,22.4,23.1,2024-04-20 05:20:00+00:00
70.0,7.0,8.0,1.7,9.0,6.1,27.0,1021.1,22.3,23.2,2024-04-20 04:50:00+00:00
70.0,7.0,9.0,1.8,8.0,6.1,25.0,1020.9,22.5,23.2,2024-04-20 04:20:00+00:00
70.0,7.0,9.0,1.7,9.0,5.9,21.0,1020.9,22.5,23.2,2024-04-20 03:50:00+00:00
70.0,7.0,9.0,1.8,8.0,6.1,32.0,1020.8,22.5,23.2,2024-04-20 03:20:00+00:00
70.0,7.0,8.0,1.8,9.0,6.1,19.0,1020.8,22.5,23.2,2024-04-20 02:50:00+00:00
